customer_no,timestamp,location,dow,time,day_period
577_monday,2019-09-02 13:33:00,fruit,monday,13:32:00,afternoon
577_monday,2019-09-02 13:34:00,fruit,monday,13:32:00,afternoon
577_monday,2019-09-02 13:35:00,checkout,monday,13:35:00,afternoon
577_thursday,2019-09-05 12:45:00,spices,thursday,12:45:00,afternoon
577_thursday,2019-09-05 12:46:00,spices,thursday,12:45:00,afternoon
577_thursday,2019-09-05 12:47:00,spices,thursday,12:45:00,afternoon
577_thursday,2019-09-05 12:48:00,drinks,thursday,12:48:00,afternoon
577_thursday,2019-09-05 12:49:00,drinks,thursday,12:48:00,afternoon
577_thursday,2019-09-05 12:50:00,drinks,thursday,12:48:00,afternoon
577_thursday,2019-09-05 12:51:00,drinks,thursday,12:48:00,afternoon
577_thursday,2019-09-05 12:52:00,drinks,thursday,12:48:00,afternoon
577_thursday,2019-09-05 12:53:00,spices,thursday,12:53:00,afternoon
577_thursday,2019-09-05 12:54:00,drinks,thursday,12:54:00,afternoon
577_thursday,2019-09-05 12:55:00,drinks,thursday,12:54:00,afternoon
577_thursday,2019-09-05 12:56:00,drinks,thursday,12:54:00,afternoon
577_thursday,2019-09-05 12:57:00,fruit,thursday,12:57:00,afternoon
577_thursday,2019-09-05 12:58:00,fruit,thursday,12:57:00,afternoon
577_thursday,2019-09-05 12:59:00,fruit,thursday,12:57:00,afternoon
577_thursday,2019-09-05 13:00:00,fruit,thursday,12:57:00,afternoon
577_thursday,2019-09-05 13:01:00,checkout,thursday,13:01:00,afternoon
577_tuesday,2019-09-03 13:46:00,fruit,tuesday,13:46:00,afternoon
577_tuesday,2019-09-03 13:47:00,fruit,tuesday,13:46:00,afternoon
577_tuesday,2019-09-03 13:48:00,fruit,tuesday,13:46:00,afternoon
577_tuesday,2019-09-03 13:49:00,checkout,tuesday,13:49:00,afternoon
577_wednesday,2019-09-04 12:26:00,fruit,wednesday,12:26:00,afternoon
577_wednesday,2019-09-04 12:27:00,drinks,wednesday,12:27:00,afternoon
577_wednesday,2019-09-04 12:28:00,checkout,wednesday,12:28:00,afternoon
578_friday,2019-09-06 13:15:00,dairy,friday,13:15:00,afternoon
578_friday,2019-09-06 13:16:00,dairy,friday,13:15:00,afternoon
578_friday,2019-09-06 13:17:00,dairy,friday,13:15:00,afternoon
578_friday,2019-09-06 13:18:00,dairy,friday,13:15:00,afternoon
578_friday,2019-09-06 13:19:00,dairy,friday,13:15:00,afternoon
578_friday,2019-09-06 13:20:00,drinks,friday,13:20:00,afternoon
578_friday,2019-09-06 13:21:00,checkout,friday,13:21:00,afternoon
578_monday,2019-09-02 13:32:00,spices,monday,13:32:00,afternoon
578_monday,2019-09-02 13:33:00,checkout,monday,13:33:00,afternoon
578_thursday,2019-09-05 12:46:00,fruit,thursday,12:46:00,afternoon
578_thursday,2019-09-05 12:47:00,fruit,thursday,12:46:00,afternoon
578_thursday,2019-09-05 12:48:00,spices,thursday,12:48:00,afternoon
578_thursday,2019-09-05 12:49:00,spices,thursday,12:48:00,afternoon
578_thursday,2019-09-05 12:50:00,spices,thursday,12:48:00,afternoon
578_thursday,2019-09-05 12:51:00,checkout,thursday,12:51:00,afternoon
578_tuesday,2019-09-03 13:46:00,spices,tuesday,13:46:00,afternoon
578_tuesday,2019-09-03 13:47:00,spices,tuesday,13:46:00,afternoon
578_tuesday,2019-09-03 13:48:00,spices,tuesday,13:46:00,afternoon
578_tuesday,2019-09-03 13:49:00,spices,tuesday,13:46:00,afternoon
578_tuesday,2019-09-03 13:50:00,drinks,tuesday,13:50:00,afternoon
578_tuesday,2019-09-03 13:51:00,drinks,tuesday,13:50:00,afternoon
578_tuesday,2019-09-03 13:52:00,checkout,tuesday,13:52:00,afternoon
578_wednesday,2019-09-04 12:26:00,fruit,wednesday,12:26:00,afternoon
578_wednesday,2019-09-04 12:27:00,drinks,wednesday,12:27:00,afternoon
578_wednesday,2019-09-04 12:28:00,checkout,wednesday,12:28:00,afternoon
579_friday,2019-09-06 13:15:00,drinks,friday,13:15:00,afternoon
579_friday,2019-09-06 13:16:00,fruit,friday,13:16:00,afternoon
579_friday,2019-09-06 13:17:00,fruit,friday,13:16:00,afternoon
579_friday,2019-09-06 13:18:00,drinks,friday,13:18:00,afternoon
579_friday,2019-09-06 13:19:00,checkout,friday,13:19:00,afternoon
579_monday,2019-09-02 13:32:00,fruit,monday,13:32:00,afternoon
579_monday,2019-09-02 13:33:00,fruit,monday,13:32:00,afternoon
579_monday,2019-09-02 13:34:00,dairy,monday,13:34:00,afternoon
579_monday,2019-09-02 13:35:00,dairy,monday,13:34:00,afternoon
579_monday,2019-09-02 13:36:00,dairy,monday,13:34:00,afternoon
579_monday,2019-09-02 13:37:00,dairy,monday,13:34:00,afternoon
579_monday,2019-09-02 13:38:00,dairy,monday,13:34:00,afternoon
579_monday,2019-09-02 13:39:00,dairy,monday,13:34:00,afternoon
579_monday,2019-09-02 13:40:00,dairy,monday,13:34:00,afternoon
579_monday,2019-09-02 13:41:00,dairy,monday,13:34:00,afternoon
579_monday,2019-09-02 13:42:00,dairy,monday,13:34:00,afternoon
579_monday,2019-09-02 13:43:00,fruit,monday,13:43:00,afternoon
579_monday,2019-09-02 13:44:00,fruit,monday,13:43:00,afternoon
579_monday,2019-09-02 13:45:00,fruit,monday,13:43:00,afternoon
579_monday,2019-09-02 13:46:00,fruit,monday,13:43:00,afternoon
579_monday,2019-09-02 13:47:00,fruit,monday,13:43:00,afternoon
579_monday,2019-09-02 13:48:00,fruit,monday,13:43:00,afternoon
579_monday,2019-09-02 13:49:00,fruit,monday,13:43:00,afternoon
579_monday,2019-09-02 13:50:00,drinks,monday,13:50:00,afternoon
579_monday,2019-09-02 13:51:00,spices,monday,13:51:00,afternoon
579_monday,2019-09-02 13:52:00,spices,monday,13:51:00,afternoon
579_monday,2019-09-02 13:53:00,drinks,monday,13:53:00,afternoon
579_monday,2019-09-02 13:54:00,checkout,monday,13:54:00,afternoon
579_thursday,2019-09-05 12:46:00,dairy,thursday,12:46:00,afternoon
579_thursday,2019-09-05 12:47:00,dairy,thursday,12:46:00,afternoon
579_thursday,2019-09-05 12:48:00,checkout,thursday,12:48:00,afternoon
579_tuesday,2019-09-03 13:48:00,dairy,tuesday,13:48:00,afternoon
579_tuesday,2019-09-03 13:49:00,dairy,tuesday,13:48:00,afternoon
579_tuesday,2019-09-03 13:50:00,dairy,tuesday,13:48:00,afternoon
579_tuesday,2019-09-03 13:51:00,dairy,tuesday,13:48:00,afternoon
579_tuesday,2019-09-03 13:52:00,dairy,tuesday,13:48:00,afternoon
579_tuesday,2019-09-03 13:53:00,dairy,tuesday,13:48:00,afternoon
579_tuesday,2019-09-03 13:54:00,fruit,tuesday,13:54:00,afternoon
579_tuesday,2019-09-03 13:55:00,fruit,tuesday,13:54:00,afternoon
579_tuesday,2019-09-03 13:56:00,fruit,tuesday,13:54:00,afternoon
579_tuesday,2019-09-03 13:57:00,checkout,tuesday,13:57:00,afternoon
579_wednesday,2019-09-04 12:26:00,fruit,wednesday,12:26:00,afternoon
579_wednesday,2019-09-04 12:27:00,checkout,wednesday,12:27:00,afternoon
57_friday,2019-09-06 07:37:00,fruit,friday,07:37:00,morning
57_friday,2019-09-06 07:38:00,fruit,friday,07:37:00,morning
57_friday,2019-09-06 07:39:00,fruit,friday,07:37:00,morning
57_friday,2019-09-06 07:40:00,fruit,friday,07:37:00,morning
57_friday,2019-09-06 07:41:00,checkout,friday,07:41:00,morning
57_monday,2019-09-02 07:30:00,fruit,monday,07:30:00,morning
57_monday,2019-09-02 07:31:00,checkout,monday,07:31:00,morning
57_thursday,2019-09-05 07:30:00,dairy,thursday,07:30:00,morning
57_thursday,2019-09-05 07:31:00,checkout,thursday,07:31:00,morning
57_tuesday,2019-09-03 07:32:00,spices,tuesday,07:32:00,morning
57_tuesday,2019-09-03 07:33:00,spices,tuesday,07:32:00,morning
57_tuesday,2019-09-03 07:34:00,spices,tuesday,07:32:00,morning
57_tuesday,2019-09-03 07:35:00,spices,tuesday,07:32:00,morning
57_tuesday,2019-09-03 07:36:00,spices,tuesday,07:32:00,morning
57_tuesday,2019-09-03 07:37:00,spices,tuesday,07:32:00,morning
57_tuesday,2019-09-03 07:38:00,dairy,tuesday,07:38:00,morning
57_tuesday,2019-09-03 07:39:00,dairy,tuesday,07:38:00,morning
57_tuesday,2019-09-03 07:40:00,dairy,tuesday,07:38:00,morning
57_tuesday,2019-09-03 07:41:00,dairy,tuesday,07:38:00,morning
57_tuesday,2019-09-03 07:42:00,dairy,tuesday,07:38:00,morning
57_tuesday,2019-09-03 07:43:00,dairy,tuesday,07:38:00,morning
57_tuesday,2019-09-03 07:44:00,dairy,tuesday,07:38:00,morning
57_tuesday,2019-09-03 07:45:00,dairy,tuesday,07:38:00,morning
57_tuesday,2019-09-03 07:46:00,dairy,tuesday,07:38:00,morning
57_tuesday,2019-09-03 07:47:00,drinks,tuesday,07:47:00,morning
57_tuesday,2019-09-03 07:48:00,drinks,tuesday,07:47:00,morning
57_tuesday,2019-09-03 07:49:00,drinks,tuesday,07:47:00,morning
57_tuesday,2019-09-03 07:50:00,checkout,tuesday,07:50:00,morning
57_wednesday,2019-09-04 07:29:00,drinks,wednesday,07:29:00,morning
57_wednesday,2019-09-04 07:30:00,drinks,wednesday,07:29:00,morning
57_wednesday,2019-09-04 07:31:00,drinks,wednesday,07:29:00,morning
57_wednesday,2019-09-04 07:32:00,drinks,wednesday,07:29:00,morning
57_wednesday,2019-09-04 07:33:00,drinks,wednesday,07:29:00,morning
57_wednesday,2019-09-04 07:34:00,drinks,wednesday,07:29:00,morning
57_wednesday,2019-09-04 07:35:00,drinks,wednesday,07:29:00,morning
57_wednesday,2019-09-04 07:36:00,drinks,wednesday,07:29:00,morning
57_wednesday,2019-09-04 07:37:00,drinks,wednesday,07:29:00,morning
57_wednesday,2019-09-04 07:38:00,checkout,wednesday,07:38:00,morning
580_friday,2019-09-06 13:15:00,spices,friday,13:15:00,afternoon
580_friday,2019-09-06 13:16:00,spices,friday,13:15:00,afternoon
580_friday,2019-09-06 13:17:00,drinks,friday,13:17:00,afternoon
580_friday,2019-09-06 13:18:00,spices,friday,13:18:00,afternoon
580_friday,2019-09-06 13:19:00,drinks,friday,13:19:00,afternoon
580_friday,2019-09-06 13:20:00,drinks,friday,13:19:00,afternoon
580_friday,2019-09-06 13:21:00,checkout,friday,13:21:00,afternoon
580_monday,2019-09-02 13:32:00,fruit,monday,13:32:00,afternoon
580_monday,2019-09-02 13:33:00,fruit,monday,13:32:00,afternoon
580_monday,2019-09-02 13:34:00,fruit,monday,13:32:00,afternoon
580_monday,2019-09-02 13:35:00,checkout,monday,13:35:00,afternoon
580_thursday,2019-09-05 12:49:00,spices,thursday,12:49:00,afternoon
580_thursday,2019-09-05 12:50:00,fruit,thursday,12:50:00,afternoon
580_thursday,2019-09-05 12:51:00,fruit,thursday,12:50:00,afternoon
580_thursday,2019-09-05 12:52:00,fruit,thursday,12:50:00,afternoon
580_thursday,2019-09-05 12:53:00,dairy,thursday,12:53:00,afternoon
580_thursday,2019-09-05 12:54:00,fruit,thursday,12:54:00,afternoon
580_thursday,2019-09-05 12:55:00,checkout,thursday,12:55:00,afternoon
580_tuesday,2019-09-03 13:48:00,fruit,tuesday,13:48:00,afternoon
580_tuesday,2019-09-03 13:49:00,fruit,tuesday,13:48:00,afternoon
580_tuesday,2019-09-03 13:50:00,fruit,tuesday,13:48:00,afternoon
580_tuesday,2019-09-03 13:51:00,fruit,tuesday,13:48:00,afternoon
580_tuesday,2019-09-03 13:52:00,fruit,tuesday,13:48:00,afternoon
580_tuesday,2019-09-03 13:53:00,dairy,tuesday,13:53:00,afternoon
580_tuesday,2019-09-03 13:54:00,dairy,tuesday,13:53:00,afternoon
580_tuesday,2019-09-03 13:55:00,dairy,tuesday,13:53:00,afternoon
580_tuesday,2019-09-03 13:56:00,dairy,tuesday,13:53:00,afternoon
580_tuesday,2019-09-03 13:57:00,checkout,tuesday,13:57:00,afternoon
580_wednesday,2019-09-04 12:26:00,fruit,wednesday,12:26:00,afternoon
580_wednesday,2019-09-04 12:27:00,fruit,wednesday,12:26:00,afternoon
580_wednesday,2019-09-04 12:28:00,fruit,wednesday,12:26:00,afternoon
580_wednesday,2019-09-04 12:29:00,checkout,wednesday,12:29:00,afternoon
581_friday,2019-09-06 13:16:00,dairy,friday,13:16:00,afternoon
581_friday,2019-09-06 13:17:00,dairy,friday,13:16:00,afternoon
581_friday,2019-09-06 13:18:00,dairy,friday,13:16:00,afternoon
581_friday,2019-09-06 13:19:00,dairy,friday,13:16:00,afternoon
581_friday,2019-09-06 13:20:00,dairy,friday,13:16:00,afternoon
581_friday,2019-09-06 13:21:00,dairy,friday,13:16:00,afternoon
581_friday,2019-09-06 13:22:00,dairy,friday,13:16:00,afternoon
581_friday,2019-09-06 13:23:00,checkout,friday,13:23:00,afternoon
581_monday,2019-09-02 13:34:00,drinks,monday,13:34:00,afternoon
581_monday,2019-09-02 13:35:00,drinks,monday,13:34:00,afternoon
581_monday,2019-09-02 13:36:00,drinks,monday,13:34:00,afternoon
581_monday,2019-09-02 13:37:00,fruit,monday,13:37:00,afternoon
581_monday,2019-09-02 13:38:00,fruit,monday,13:37:00,afternoon
581_monday,2019-09-02 13:39:00,checkout,monday,13:39:00,afternoon
581_thursday,2019-09-05 12:49:00,dairy,thursday,12:49:00,afternoon
581_thursday,2019-09-05 12:50:00,dairy,thursday,12:49:00,afternoon
581_thursday,2019-09-05 12:51:00,dairy,thursday,12:49:00,afternoon
581_thursday,2019-09-05 12:52:00,checkout,thursday,12:52:00,afternoon
581_tuesday,2019-09-03 13:48:00,drinks,tuesday,13:48:00,afternoon
581_tuesday,2019-09-03 13:49:00,checkout,tuesday,13:49:00,afternoon
581_wednesday,2019-09-04 12:26:00,fruit,wednesday,12:26:00,afternoon
581_wednesday,2019-09-04 12:27:00,fruit,wednesday,12:26:00,afternoon
581_wednesday,2019-09-04 12:28:00,checkout,wednesday,12:28:00,afternoon
582_friday,2019-09-06 13:16:00,fruit,friday,13:16:00,afternoon
582_friday,2019-09-06 13:17:00,fruit,friday,13:16:00,afternoon
582_friday,2019-09-06 13:18:00,fruit,friday,13:16:00,afternoon
582_friday,2019-09-06 13:19:00,fruit,friday,13:16:00,afternoon
582_friday,2019-09-06 13:20:00,checkout,friday,13:20:00,afternoon
582_monday,2019-09-02 13:34:00,fruit,monday,13:34:00,afternoon
582_monday,2019-09-02 13:35:00,fruit,monday,13:34:00,afternoon
582_monday,2019-09-02 13:36:00,dairy,monday,13:36:00,afternoon
582_monday,2019-09-02 13:37:00,dairy,monday,13:36:00,afternoon
582_monday,2019-09-02 13:38:00,dairy,monday,13:36:00,afternoon
582_monday,2019-09-02 13:39:00,dairy,monday,13:36:00,afternoon
582_monday,2019-09-02 13:40:00,checkout,monday,13:40:00,afternoon
582_thursday,2019-09-05 12:51:00,drinks,thursday,12:51:00,afternoon
582_thursday,2019-09-05 12:52:00,drinks,thursday,12:51:00,afternoon
582_thursday,2019-09-05 12:53:00,checkout,thursday,12:53:00,afternoon
582_tuesday,2019-09-03 13:49:00,drinks,tuesday,13:49:00,afternoon
582_tuesday,2019-09-03 13:50:00,checkout,tuesday,13:50:00,afternoon
582_wednesday,2019-09-04 12:27:00,dairy,wednesday,12:27:00,afternoon
582_wednesday,2019-09-04 12:28:00,dairy,wednesday,12:27:00,afternoon
582_wednesday,2019-09-04 12:29:00,dairy,wednesday,12:27:00,afternoon
582_wednesday,2019-09-04 12:30:00,dairy,wednesday,12:27:00,afternoon
582_wednesday,2019-09-04 12:31:00,fruit,wednesday,12:31:00,afternoon
582_wednesday,2019-09-04 12:32:00,fruit,wednesday,12:31:00,afternoon
582_wednesday,2019-09-04 12:33:00,fruit,wednesday,12:31:00,afternoon
582_wednesday,2019-09-04 12:34:00,drinks,wednesday,12:34:00,afternoon
582_wednesday,2019-09-04 12:35:00,drinks,wednesday,12:34:00,afternoon
582_wednesday,2019-09-04 12:36:00,checkout,wednesday,12:36:00,afternoon
583_friday,2019-09-06 13:16:00,fruit,friday,13:16:00,afternoon
583_friday,2019-09-06 13:17:00,checkout,friday,13:17:00,afternoon
583_monday,2019-09-02 13:34:00,spices,monday,13:34:00,afternoon
583_monday,2019-09-02 13:35:00,checkout,monday,13:35:00,afternoon
583_thursday,2019-09-05 12:51:00,fruit,thursday,12:51:00,afternoon
583_thursday,2019-09-05 12:52:00,fruit,thursday,12:51:00,afternoon
583_thursday,2019-09-05 12:53:00,fruit,thursday,12:51:00,afternoon
583_thursday,2019-09-05 12:54:00,spices,thursday,12:54:00,afternoon
583_thursday,2019-09-05 12:55:00,checkout,thursday,12:55:00,afternoon
583_tuesday,2019-09-03 13:51:00,fruit,tuesday,13:51:00,afternoon
583_tuesday,2019-09-03 13:52:00,fruit,tuesday,13:51:00,afternoon
583_tuesday,2019-09-03 13:53:00,fruit,tuesday,13:51:00,afternoon
583_tuesday,2019-09-03 13:54:00,fruit,tuesday,13:51:00,afternoon
583_tuesday,2019-09-03 13:55:00,checkout,tuesday,13:55:00,afternoon
583_wednesday,2019-09-04 12:27:00,dairy,wednesday,12:27:00,afternoon
583_wednesday,2019-09-04 12:28:00,dairy,wednesday,12:27:00,afternoon
583_wednesday,2019-09-04 12:29:00,checkout,wednesday,12:29:00,afternoon
584_friday,2019-09-06 13:16:00,drinks,friday,13:16:00,afternoon
584_friday,2019-09-06 13:17:00,drinks,friday,13:16:00,afternoon
584_friday,2019-09-06 13:18:00,drinks,friday,13:16:00,afternoon
584_friday,2019-09-06 13:19:00,drinks,friday,13:16:00,afternoon
584_friday,2019-09-06 13:20:00,spices,friday,13:20:00,afternoon
584_friday,2019-09-06 13:21:00,spices,friday,13:20:00,afternoon
584_friday,2019-09-06 13:22:00,drinks,friday,13:22:00,afternoon
584_friday,2019-09-06 13:23:00,spices,friday,13:23:00,afternoon
584_friday,2019-09-06 13:24:00,spices,friday,13:23:00,afternoon
584_friday,2019-09-06 13:25:00,checkout,friday,13:25:00,afternoon
584_monday,2019-09-02 13:34:00,fruit,monday,13:34:00,afternoon
584_monday,2019-09-02 13:35:00,fruit,monday,13:34:00,afternoon
584_monday,2019-09-02 13:36:00,fruit,monday,13:34:00,afternoon
584_monday,2019-09-02 13:37:00,checkout,monday,13:37:00,afternoon
584_thursday,2019-09-05 12:51:00,fruit,thursday,12:51:00,afternoon
584_thursday,2019-09-05 12:52:00,fruit,thursday,12:51:00,afternoon
584_thursday,2019-09-05 12:53:00,spices,thursday,12:53:00,afternoon
584_thursday,2019-09-05 12:54:00,fruit,thursday,12:54:00,afternoon
584_thursday,2019-09-05 12:55:00,fruit,thursday,12:54:00,afternoon
584_thursday,2019-09-05 12:56:00,fruit,thursday,12:54:00,afternoon
584_thursday,2019-09-05 12:57:00,dairy,thursday,12:57:00,afternoon
584_thursday,2019-09-05 12:58:00,dairy,thursday,12:57:00,afternoon
584_thursday,2019-09-05 12:59:00,dairy,thursday,12:57:00,afternoon
584_thursday,2019-09-05 13:00:00,dairy,thursday,12:57:00,afternoon
584_thursday,2019-09-05 13:01:00,dairy,thursday,12:57:00,afternoon
584_thursday,2019-09-05 13:02:00,checkout,thursday,13:02:00,afternoon
584_tuesday,2019-09-03 13:51:00,dairy,tuesday,13:51:00,afternoon
584_tuesday,2019-09-03 13:52:00,dairy,tuesday,13:51:00,afternoon
584_tuesday,2019-09-03 13:53:00,dairy,tuesday,13:51:00,afternoon
584_tuesday,2019-09-03 13:54:00,dairy,tuesday,13:51:00,afternoon
584_tuesday,2019-09-03 13:55:00,dairy,tuesday,13:51:00,afternoon
584_tuesday,2019-09-03 13:56:00,dairy,tuesday,13:51:00,afternoon
584_tuesday,2019-09-03 13:57:00,dairy,tuesday,13:51:00,afternoon
584_tuesday,2019-09-03 13:58:00,dairy,tuesday,13:51:00,afternoon
584_tuesday,2019-09-03 13:59:00,dairy,tuesday,13:51:00,afternoon
584_tuesday,2019-09-03 14:00:00,dairy,tuesday,13:51:00,afternoon
584_tuesday,2019-09-03 14:01:00,dairy,tuesday,13:51:00,afternoon
584_tuesday,2019-09-03 14:02:00,dairy,tuesday,13:51:00,afternoon
584_tuesday,2019-09-03 14:03:00,spices,tuesday,14:03:00,afternoon
584_tuesday,2019-09-03 14:04:00,spices,tuesday,14:03:00,afternoon
584_tuesday,2019-09-03 14:05:00,spices,tuesday,14:03:00,afternoon
584_tuesday,2019-09-03 14:06:00,fruit,tuesday,14:06:00,afternoon
584_tuesday,2019-09-03 14:07:00,checkout,tuesday,14:07:00,afternoon
584_wednesday,2019-09-04 12:27:00,fruit,wednesday,12:27:00,afternoon
584_wednesday,2019-09-04 12:28:00,checkout,wednesday,12:28:00,afternoon
585_friday,2019-09-06 13:16:00,fruit,friday,13:16:00,afternoon
585_friday,2019-09-06 13:17:00,fruit,friday,13:16:00,afternoon
585_friday,2019-09-06 13:18:00,checkout,friday,13:18:00,afternoon
585_monday,2019-09-02 13:35:00,dairy,monday,13:35:00,afternoon
585_monday,2019-09-02 13:36:00,dairy,monday,13:35:00,afternoon
585_monday,2019-09-02 13:37:00,spices,monday,13:37:00,afternoon
585_monday,2019-09-02 13:38:00,spices,monday,13:37:00,afternoon
585_monday,2019-09-02 13:39:00,spices,monday,13:37:00,afternoon
585_monday,2019-09-02 13:40:00,dairy,monday,13:40:00,afternoon
585_monday,2019-09-02 13:41:00,dairy,monday,13:40:00,afternoon
585_monday,2019-09-02 13:42:00,dairy,monday,13:40:00,afternoon
585_monday,2019-09-02 13:43:00,dairy,monday,13:40:00,afternoon
585_monday,2019-09-02 13:44:00,dairy,monday,13:40:00,afternoon
585_monday,2019-09-02 13:45:00,spices,monday,13:45:00,afternoon
585_monday,2019-09-02 13:46:00,dairy,monday,13:46:00,afternoon
585_monday,2019-09-02 13:47:00,dairy,monday,13:46:00,afternoon
585_monday,2019-09-02 13:48:00,dairy,monday,13:46:00,afternoon
585_monday,2019-09-02 13:49:00,dairy,monday,13:46:00,afternoon
585_monday,2019-09-02 13:50:00,dairy,monday,13:46:00,afternoon
585_monday,2019-09-02 13:51:00,dairy,monday,13:46:00,afternoon
585_monday,2019-09-02 13:52:00,dairy,monday,13:46:00,afternoon
585_monday,2019-09-02 13:53:00,dairy,monday,13:46:00,afternoon
585_monday,2019-09-02 13:54:00,dairy,monday,13:46:00,afternoon
585_monday,2019-09-02 13:55:00,dairy,monday,13:46:00,afternoon
585_monday,2019-09-02 13:56:00,dairy,monday,13:46:00,afternoon
585_monday,2019-09-02 13:57:00,drinks,monday,13:57:00,afternoon
585_monday,2019-09-02 13:58:00,checkout,monday,13:58:00,afternoon
585_thursday,2019-09-05 12:52:00,spices,thursday,12:52:00,afternoon
585_thursday,2019-09-05 12:53:00,fruit,thursday,12:53:00,afternoon
585_thursday,2019-09-05 12:54:00,fruit,thursday,12:53:00,afternoon
585_thursday,2019-09-05 12:55:00,fruit,thursday,12:53:00,afternoon
585_thursday,2019-09-05 12:56:00,fruit,thursday,12:53:00,afternoon
585_thursday,2019-09-05 12:57:00,dairy,thursday,12:57:00,afternoon
585_thursday,2019-09-05 12:58:00,drinks,thursday,12:58:00,afternoon
585_thursday,2019-09-05 12:59:00,drinks,thursday,12:58:00,afternoon
585_thursday,2019-09-05 13:00:00,spices,thursday,13:00:00,afternoon
585_thursday,2019-09-05 13:01:00,dairy,thursday,13:01:00,afternoon
585_thursday,2019-09-05 13:02:00,checkout,thursday,13:02:00,afternoon
585_tuesday,2019-09-03 13:51:00,spices,tuesday,13:51:00,afternoon
585_tuesday,2019-09-03 13:52:00,dairy,tuesday,13:52:00,afternoon
585_tuesday,2019-09-03 13:53:00,dairy,tuesday,13:52:00,afternoon
585_tuesday,2019-09-03 13:54:00,dairy,tuesday,13:52:00,afternoon
585_tuesday,2019-09-03 13:55:00,dairy,tuesday,13:52:00,afternoon
585_tuesday,2019-09-03 13:56:00,dairy,tuesday,13:52:00,afternoon
585_tuesday,2019-09-03 13:57:00,dairy,tuesday,13:52:00,afternoon
585_tuesday,2019-09-03 13:58:00,dairy,tuesday,13:52:00,afternoon
585_tuesday,2019-09-03 13:59:00,spices,tuesday,13:59:00,afternoon
585_tuesday,2019-09-03 14:00:00,spices,tuesday,13:59:00,afternoon
585_tuesday,2019-09-03 14:01:00,drinks,tuesday,14:01:00,afternoon
585_tuesday,2019-09-03 14:02:00,checkout,tuesday,14:02:00,afternoon
585_wednesday,2019-09-04 12:30:00,dairy,wednesday,12:30:00,afternoon
585_wednesday,2019-09-04 12:31:00,checkout,wednesday,12:31:00,afternoon
586_friday,2019-09-06 13:17:00,dairy,friday,13:17:00,afternoon
586_friday,2019-09-06 13:18:00,dairy,friday,13:17:00,afternoon
586_friday,2019-09-06 13:19:00,dairy,friday,13:17:00,afternoon
586_friday,2019-09-06 13:20:00,dairy,friday,13:17:00,afternoon
586_friday,2019-09-06 13:21:00,dairy,friday,13:17:00,afternoon
586_friday,2019-09-06 13:22:00,dairy,friday,13:17:00,afternoon
586_friday,2019-09-06 13:23:00,drinks,friday,13:23:00,afternoon
586_friday,2019-09-06 13:24:00,drinks,friday,13:23:00,afternoon
586_friday,2019-09-06 13:25:00,drinks,friday,13:23:00,afternoon
586_friday,2019-09-06 13:26:00,spices,friday,13:26:00,afternoon
586_friday,2019-09-06 13:27:00,drinks,friday,13:27:00,afternoon
586_friday,2019-09-06 13:28:00,fruit,friday,13:28:00,afternoon
586_friday,2019-09-06 13:29:00,checkout,friday,13:29:00,afternoon
586_monday,2019-09-02 13:35:00,dairy,monday,13:35:00,afternoon
586_monday,2019-09-02 13:36:00,spices,monday,13:36:00,afternoon
586_monday,2019-09-02 13:37:00,spices,monday,13:36:00,afternoon
586_monday,2019-09-02 13:38:00,dairy,monday,13:38:00,afternoon
586_monday,2019-09-02 13:39:00,fruit,monday,13:39:00,afternoon
586_monday,2019-09-02 13:40:00,drinks,monday,13:40:00,afternoon
586_monday,2019-09-02 13:41:00,fruit,monday,13:41:00,afternoon
586_monday,2019-09-02 13:42:00,fruit,monday,13:41:00,afternoon
586_monday,2019-09-02 13:43:00,spices,monday,13:43:00,afternoon
586_monday,2019-09-02 13:44:00,fruit,monday,13:44:00,afternoon
586_monday,2019-09-02 13:45:00,fruit,monday,13:44:00,afternoon
586_monday,2019-09-02 13:46:00,fruit,monday,13:44:00,afternoon
586_monday,2019-09-02 13:47:00,spices,monday,13:47:00,afternoon
586_monday,2019-09-02 13:48:00,spices,monday,13:47:00,afternoon
586_monday,2019-09-02 13:49:00,spices,monday,13:47:00,afternoon
586_monday,2019-09-02 13:50:00,spices,monday,13:47:00,afternoon
586_monday,2019-09-02 13:51:00,fruit,monday,13:51:00,afternoon
586_monday,2019-09-02 13:52:00,checkout,monday,13:52:00,afternoon
586_thursday,2019-09-05 12:54:00,fruit,thursday,12:54:00,afternoon
586_thursday,2019-09-05 12:55:00,dairy,thursday,12:55:00,afternoon
586_thursday,2019-09-05 12:56:00,dairy,thursday,12:55:00,afternoon
586_thursday,2019-09-05 12:57:00,dairy,thursday,12:55:00,afternoon
586_thursday,2019-09-05 12:58:00,dairy,thursday,12:55:00,afternoon
586_thursday,2019-09-05 12:59:00,dairy,thursday,12:55:00,afternoon
586_thursday,2019-09-05 13:00:00,drinks,thursday,13:00:00,afternoon
586_thursday,2019-09-05 13:01:00,drinks,thursday,13:00:00,afternoon
586_thursday,2019-09-05 13:02:00,drinks,thursday,13:00:00,afternoon
586_thursday,2019-09-05 13:03:00,spices,thursday,13:03:00,afternoon
586_thursday,2019-09-05 13:04:00,dairy,thursday,13:04:00,afternoon
586_thursday,2019-09-05 13:05:00,dairy,thursday,13:04:00,afternoon
