customer_no,timestamp,to_location,dow,time,day_period,from_location
809_monday,2019-09-02 15:50:00,dairy,monday,15:47:00,afternoon,dairy
809_monday,2019-09-02 15:51:00,dairy,monday,15:47:00,afternoon,dairy
809_monday,2019-09-02 15:52:00,drinks,monday,15:52:00,afternoon,dairy
809_monday,2019-09-02 15:53:00,drinks,monday,15:52:00,afternoon,drinks
809_monday,2019-09-02 15:54:00,drinks,monday,15:52:00,afternoon,drinks
809_monday,2019-09-02 15:55:00,drinks,monday,15:52:00,afternoon,drinks
809_monday,2019-09-02 15:56:00,checkout,monday,15:56:00,afternoon,drinks
809_thursday,2019-09-05 15:28:00,drinks,thursday,15:28:00,afternoon,entrance
809_thursday,2019-09-05 15:29:00,checkout,thursday,15:29:00,afternoon,drinks
809_tuesday,2019-09-03 16:15:00,fruit,tuesday,16:15:00,evening,entrance
809_tuesday,2019-09-03 16:16:00,dairy,tuesday,16:16:00,evening,fruit
809_tuesday,2019-09-03 16:17:00,dairy,tuesday,16:16:00,evening,dairy
809_tuesday,2019-09-03 16:18:00,dairy,tuesday,16:16:00,evening,dairy
809_tuesday,2019-09-03 16:19:00,dairy,tuesday,16:16:00,evening,dairy
809_tuesday,2019-09-03 16:20:00,dairy,tuesday,16:16:00,evening,dairy
809_tuesday,2019-09-03 16:21:00,dairy,tuesday,16:16:00,evening,dairy
809_tuesday,2019-09-03 16:22:00,dairy,tuesday,16:16:00,evening,dairy
809_tuesday,2019-09-03 16:23:00,dairy,tuesday,16:16:00,evening,dairy
809_tuesday,2019-09-03 16:24:00,checkout,tuesday,16:24:00,evening,dairy
809_wednesday,2019-09-04 14:42:00,fruit,wednesday,14:42:00,afternoon,entrance
809_wednesday,2019-09-04 14:43:00,fruit,wednesday,14:42:00,afternoon,fruit
809_wednesday,2019-09-04 14:44:00,fruit,wednesday,14:42:00,afternoon,fruit
809_wednesday,2019-09-04 14:45:00,fruit,wednesday,14:42:00,afternoon,fruit
809_wednesday,2019-09-04 14:46:00,checkout,wednesday,14:46:00,afternoon,fruit
80_friday,2019-09-06 07:49:00,drinks,friday,07:49:00,morning,entrance
80_friday,2019-09-06 07:50:00,checkout,friday,07:50:00,morning,drinks
80_monday,2019-09-02 07:47:00,dairy,monday,07:47:00,morning,entrance
80_monday,2019-09-02 07:48:00,drinks,monday,07:48:00,morning,dairy
80_monday,2019-09-02 07:49:00,drinks,monday,07:48:00,morning,drinks
80_monday,2019-09-02 07:50:00,drinks,monday,07:48:00,morning,drinks
80_monday,2019-09-02 07:51:00,drinks,monday,07:48:00,morning,drinks
80_monday,2019-09-02 07:52:00,drinks,monday,07:48:00,morning,drinks
80_monday,2019-09-02 07:53:00,spices,monday,07:53:00,morning,drinks
80_monday,2019-09-02 07:54:00,dairy,monday,07:54:00,morning,spices
80_monday,2019-09-02 07:55:00,dairy,monday,07:54:00,morning,dairy
80_monday,2019-09-02 07:56:00,dairy,monday,07:54:00,morning,dairy
80_monday,2019-09-02 07:57:00,dairy,monday,07:54:00,morning,dairy
80_monday,2019-09-02 07:58:00,dairy,monday,07:54:00,morning,dairy
80_monday,2019-09-02 07:59:00,fruit,monday,07:59:00,morning,dairy
80_monday,2019-09-02 08:00:00,fruit,monday,07:59:00,morning,fruit
80_monday,2019-09-02 08:01:00,fruit,monday,07:59:00,morning,fruit
80_monday,2019-09-02 08:02:00,checkout,monday,08:02:00,morning,fruit
80_thursday,2019-09-05 07:36:00,dairy,thursday,07:36:00,morning,entrance
80_thursday,2019-09-05 07:37:00,dairy,thursday,07:36:00,morning,dairy
80_thursday,2019-09-05 07:38:00,dairy,thursday,07:36:00,morning,dairy
80_thursday,2019-09-05 07:39:00,dairy,thursday,07:36:00,morning,dairy
80_thursday,2019-09-05 07:40:00,dairy,thursday,07:36:00,morning,dairy
80_thursday,2019-09-05 07:41:00,dairy,thursday,07:36:00,morning,dairy
80_thursday,2019-09-05 07:42:00,dairy,thursday,07:36:00,morning,dairy
80_thursday,2019-09-05 07:43:00,dairy,thursday,07:36:00,morning,dairy
80_thursday,2019-09-05 07:44:00,dairy,thursday,07:36:00,morning,dairy
80_thursday,2019-09-05 07:45:00,dairy,thursday,07:36:00,morning,dairy
80_thursday,2019-09-05 07:46:00,checkout,thursday,07:46:00,morning,dairy
80_tuesday,2019-09-03 07:46:00,fruit,tuesday,07:46:00,morning,entrance
80_tuesday,2019-09-03 07:47:00,fruit,tuesday,07:46:00,morning,fruit
80_tuesday,2019-09-03 07:48:00,fruit,tuesday,07:46:00,morning,fruit
80_tuesday,2019-09-03 07:49:00,fruit,tuesday,07:46:00,morning,fruit
80_tuesday,2019-09-03 07:50:00,fruit,tuesday,07:46:00,morning,fruit
80_tuesday,2019-09-03 07:51:00,fruit,tuesday,07:46:00,morning,fruit
80_tuesday,2019-09-03 07:52:00,fruit,tuesday,07:46:00,morning,fruit
80_tuesday,2019-09-03 07:53:00,fruit,tuesday,07:46:00,morning,fruit
80_tuesday,2019-09-03 07:54:00,spices,tuesday,07:54:00,morning,fruit
80_tuesday,2019-09-03 07:55:00,spices,tuesday,07:54:00,morning,spices
80_tuesday,2019-09-03 07:56:00,dairy,tuesday,07:56:00,morning,spices
80_tuesday,2019-09-03 07:57:00,dairy,tuesday,07:56:00,morning,dairy
80_tuesday,2019-09-03 07:58:00,dairy,tuesday,07:56:00,morning,dairy
80_tuesday,2019-09-03 07:59:00,dairy,tuesday,07:56:00,morning,dairy
80_tuesday,2019-09-03 08:00:00,dairy,tuesday,07:56:00,morning,dairy
80_tuesday,2019-09-03 08:01:00,dairy,tuesday,07:56:00,morning,dairy
80_tuesday,2019-09-03 08:02:00,checkout,tuesday,08:02:00,morning,dairy
80_wednesday,2019-09-04 07:49:00,spices,wednesday,07:49:00,morning,entrance
80_wednesday,2019-09-04 07:50:00,drinks,wednesday,07:50:00,morning,spices
80_wednesday,2019-09-04 07:51:00,drinks,wednesday,07:50:00,morning,drinks
80_wednesday,2019-09-04 07:52:00,checkout,wednesday,07:52:00,morning,drinks
810_friday,2019-09-06 15:29:00,dairy,friday,15:29:00,afternoon,entrance
810_friday,2019-09-06 15:30:00,drinks,friday,15:30:00,afternoon,dairy
810_friday,2019-09-06 15:31:00,drinks,friday,15:30:00,afternoon,drinks
810_friday,2019-09-06 15:32:00,drinks,friday,15:30:00,afternoon,drinks
810_friday,2019-09-06 15:33:00,drinks,friday,15:30:00,afternoon,drinks
810_friday,2019-09-06 15:34:00,drinks,friday,15:30:00,afternoon,drinks
810_friday,2019-09-06 15:35:00,checkout,friday,15:35:00,afternoon,drinks
810_monday,2019-09-02 15:47:00,fruit,monday,15:47:00,afternoon,entrance
810_monday,2019-09-02 15:48:00,fruit,monday,15:47:00,afternoon,fruit
810_monday,2019-09-02 15:49:00,checkout,monday,15:49:00,afternoon,fruit
810_thursday,2019-09-05 15:28:00,dairy,thursday,15:28:00,afternoon,entrance
810_thursday,2019-09-05 15:29:00,spices,thursday,15:29:00,afternoon,dairy
810_thursday,2019-09-05 15:30:00,fruit,thursday,15:30:00,afternoon,spices
810_thursday,2019-09-05 15:31:00,fruit,thursday,15:30:00,afternoon,fruit
810_thursday,2019-09-05 15:32:00,fruit,thursday,15:30:00,afternoon,fruit
810_thursday,2019-09-05 15:33:00,checkout,thursday,15:33:00,afternoon,fruit
810_tuesday,2019-09-03 16:15:00,spices,tuesday,16:15:00,evening,entrance
810_tuesday,2019-09-03 16:16:00,dairy,tuesday,16:16:00,evening,spices
810_tuesday,2019-09-03 16:17:00,dairy,tuesday,16:16:00,evening,dairy
810_tuesday,2019-09-03 16:18:00,dairy,tuesday,16:16:00,evening,dairy
810_tuesday,2019-09-03 16:19:00,drinks,tuesday,16:19:00,evening,dairy
810_tuesday,2019-09-03 16:20:00,drinks,tuesday,16:19:00,evening,drinks
810_tuesday,2019-09-03 16:21:00,checkout,tuesday,16:21:00,evening,drinks
810_wednesday,2019-09-04 14:42:00,fruit,wednesday,14:42:00,afternoon,entrance
810_wednesday,2019-09-04 14:43:00,fruit,wednesday,14:42:00,afternoon,fruit
810_wednesday,2019-09-04 14:44:00,checkout,wednesday,14:44:00,afternoon,fruit
811_friday,2019-09-06 15:29:00,dairy,friday,15:29:00,afternoon,entrance
811_friday,2019-09-06 15:30:00,spices,friday,15:30:00,afternoon,dairy
811_friday,2019-09-06 15:31:00,drinks,friday,15:31:00,afternoon,spices
811_friday,2019-09-06 15:32:00,drinks,friday,15:31:00,afternoon,drinks
811_friday,2019-09-06 15:33:00,drinks,friday,15:31:00,afternoon,drinks
811_friday,2019-09-06 15:34:00,fruit,friday,15:34:00,afternoon,drinks
811_friday,2019-09-06 15:35:00,dairy,friday,15:35:00,afternoon,fruit
811_friday,2019-09-06 15:36:00,dairy,friday,15:35:00,afternoon,dairy
811_friday,2019-09-06 15:37:00,dairy,friday,15:35:00,afternoon,dairy
811_friday,2019-09-06 15:38:00,dairy,friday,15:35:00,afternoon,dairy
811_friday,2019-09-06 15:39:00,dairy,friday,15:35:00,afternoon,dairy
811_friday,2019-09-06 15:40:00,drinks,friday,15:40:00,afternoon,dairy
811_friday,2019-09-06 15:41:00,drinks,friday,15:40:00,afternoon,drinks
811_friday,2019-09-06 15:42:00,drinks,friday,15:40:00,afternoon,drinks
811_friday,2019-09-06 15:43:00,drinks,friday,15:40:00,afternoon,drinks
811_friday,2019-09-06 15:44:00,checkout,friday,15:44:00,afternoon,drinks
811_monday,2019-09-02 15:47:00,fruit,monday,15:47:00,afternoon,entrance
811_monday,2019-09-02 15:48:00,fruit,monday,15:47:00,afternoon,fruit
811_monday,2019-09-02 15:49:00,drinks,monday,15:49:00,afternoon,fruit
811_monday,2019-09-02 15:50:00,drinks,monday,15:49:00,afternoon,drinks
811_monday,2019-09-02 15:51:00,drinks,monday,15:49:00,afternoon,drinks
811_monday,2019-09-02 15:52:00,drinks,monday,15:49:00,afternoon,drinks
811_monday,2019-09-02 15:53:00,spices,monday,15:53:00,afternoon,drinks
811_monday,2019-09-02 15:54:00,dairy,monday,15:54:00,afternoon,spices
811_monday,2019-09-02 15:55:00,dairy,monday,15:54:00,afternoon,dairy
811_monday,2019-09-02 15:56:00,drinks,monday,15:56:00,afternoon,dairy
811_monday,2019-09-02 15:57:00,drinks,monday,15:56:00,afternoon,drinks
811_monday,2019-09-02 15:58:00,checkout,monday,15:58:00,afternoon,drinks
811_thursday,2019-09-05 15:29:00,dairy,thursday,15:29:00,afternoon,entrance
811_thursday,2019-09-05 15:30:00,dairy,thursday,15:29:00,afternoon,dairy
811_thursday,2019-09-05 15:31:00,dairy,thursday,15:29:00,afternoon,dairy
811_thursday,2019-09-05 15:32:00,dairy,thursday,15:29:00,afternoon,dairy
811_thursday,2019-09-05 15:33:00,dairy,thursday,15:29:00,afternoon,dairy
811_thursday,2019-09-05 15:34:00,dairy,thursday,15:29:00,afternoon,dairy
811_thursday,2019-09-05 15:35:00,dairy,thursday,15:29:00,afternoon,dairy
811_thursday,2019-09-05 15:36:00,drinks,thursday,15:36:00,afternoon,dairy
811_thursday,2019-09-05 15:37:00,drinks,thursday,15:36:00,afternoon,drinks
811_thursday,2019-09-05 15:38:00,spices,thursday,15:38:00,afternoon,drinks
811_thursday,2019-09-05 15:39:00,drinks,thursday,15:39:00,afternoon,spices
811_thursday,2019-09-05 15:40:00,drinks,thursday,15:39:00,afternoon,drinks
811_thursday,2019-09-05 15:41:00,drinks,thursday,15:39:00,afternoon,drinks
811_thursday,2019-09-05 15:42:00,drinks,thursday,15:39:00,afternoon,drinks
811_thursday,2019-09-05 15:43:00,checkout,thursday,15:43:00,afternoon,drinks
811_tuesday,2019-09-03 16:15:00,fruit,tuesday,16:15:00,evening,entrance
811_tuesday,2019-09-03 16:16:00,checkout,tuesday,16:16:00,evening,fruit
811_wednesday,2019-09-04 14:44:00,fruit,wednesday,14:44:00,afternoon,entrance
811_wednesday,2019-09-04 14:45:00,fruit,wednesday,14:44:00,afternoon,fruit
811_wednesday,2019-09-04 14:46:00,fruit,wednesday,14:44:00,afternoon,fruit
811_wednesday,2019-09-04 14:47:00,fruit,wednesday,14:44:00,afternoon,fruit
811_wednesday,2019-09-04 14:48:00,checkout,wednesday,14:48:00,afternoon,fruit
812_friday,2019-09-06 15:29:00,dairy,friday,15:29:00,afternoon,entrance
812_friday,2019-09-06 15:30:00,dairy,friday,15:29:00,afternoon,dairy
812_friday,2019-09-06 15:31:00,dairy,friday,15:29:00,afternoon,dairy
812_friday,2019-09-06 15:32:00,spices,friday,15:32:00,afternoon,dairy
812_friday,2019-09-06 15:33:00,spices,friday,15:32:00,afternoon,spices
812_friday,2019-09-06 15:34:00,dairy,friday,15:34:00,afternoon,spices
812_friday,2019-09-06 15:35:00,spices,friday,15:35:00,afternoon,dairy
812_friday,2019-09-06 15:36:00,checkout,friday,15:36:00,afternoon,spices
812_monday,2019-09-02 15:47:00,drinks,monday,15:47:00,afternoon,entrance
812_monday,2019-09-02 15:48:00,checkout,monday,15:48:00,afternoon,drinks
812_thursday,2019-09-05 15:30:00,dairy,thursday,15:30:00,afternoon,entrance
812_thursday,2019-09-05 15:31:00,dairy,thursday,15:30:00,afternoon,dairy
812_thursday,2019-09-05 15:32:00,dairy,thursday,15:30:00,afternoon,dairy
812_thursday,2019-09-05 15:33:00,drinks,thursday,15:33:00,afternoon,dairy
812_thursday,2019-09-05 15:34:00,drinks,thursday,15:33:00,afternoon,drinks
812_thursday,2019-09-05 15:35:00,fruit,thursday,15:35:00,afternoon,drinks
812_thursday,2019-09-05 15:36:00,fruit,thursday,15:35:00,afternoon,fruit
812_thursday,2019-09-05 15:37:00,fruit,thursday,15:35:00,afternoon,fruit
812_thursday,2019-09-05 15:38:00,checkout,thursday,15:38:00,afternoon,fruit
812_tuesday,2019-09-03 16:17:00,fruit,tuesday,16:17:00,evening,entrance
812_tuesday,2019-09-03 16:18:00,checkout,tuesday,16:18:00,evening,fruit
812_wednesday,2019-09-04 14:44:00,fruit,wednesday,14:44:00,afternoon,entrance
812_wednesday,2019-09-04 14:45:00,fruit,wednesday,14:44:00,afternoon,fruit
812_wednesday,2019-09-04 14:46:00,checkout,wednesday,14:46:00,afternoon,fruit
813_friday,2019-09-06 15:33:00,fruit,friday,15:33:00,afternoon,entrance
813_friday,2019-09-06 15:34:00,checkout,friday,15:34:00,afternoon,fruit
813_monday,2019-09-02 15:55:00,dairy,monday,15:55:00,afternoon,entrance
813_monday,2019-09-02 15:56:00,dairy,monday,15:55:00,afternoon,dairy
813_monday,2019-09-02 15:57:00,checkout,monday,15:57:00,afternoon,dairy
813_thursday,2019-09-05 15:30:00,fruit,thursday,15:30:00,afternoon,entrance
813_thursday,2019-09-05 15:31:00,fruit,thursday,15:30:00,afternoon,fruit
813_thursday,2019-09-05 15:32:00,dairy,thursday,15:32:00,afternoon,fruit
813_thursday,2019-09-05 15:33:00,dairy,thursday,15:32:00,afternoon,dairy
813_thursday,2019-09-05 15:34:00,dairy,thursday,15:32:00,afternoon,dairy
813_thursday,2019-09-05 15:35:00,dairy,thursday,15:32:00,afternoon,dairy
813_thursday,2019-09-05 15:36:00,dairy,thursday,15:32:00,afternoon,dairy
813_thursday,2019-09-05 15:37:00,dairy,thursday,15:32:00,afternoon,dairy
813_thursday,2019-09-05 15:38:00,dairy,thursday,15:32:00,afternoon,dairy
813_thursday,2019-09-05 15:39:00,dairy,thursday,15:32:00,afternoon,dairy
813_thursday,2019-09-05 15:40:00,dairy,thursday,15:32:00,afternoon,dairy
813_thursday,2019-09-05 15:41:00,dairy,thursday,15:32:00,afternoon,dairy
813_thursday,2019-09-05 15:42:00,drinks,thursday,15:42:00,afternoon,dairy
813_thursday,2019-09-05 15:43:00,drinks,thursday,15:42:00,afternoon,drinks
813_thursday,2019-09-05 15:44:00,spices,thursday,15:44:00,afternoon,drinks
813_thursday,2019-09-05 15:45:00,spices,thursday,15:44:00,afternoon,spices
813_thursday,2019-09-05 15:46:00,spices,thursday,15:44:00,afternoon,spices
813_thursday,2019-09-05 15:47:00,drinks,thursday,15:47:00,afternoon,spices
813_thursday,2019-09-05 15:48:00,drinks,thursday,15:47:00,afternoon,drinks
813_thursday,2019-09-05 15:49:00,checkout,thursday,15:49:00,afternoon,drinks
813_tuesday,2019-09-03 16:17:00,dairy,tuesday,16:17:00,evening,entrance
813_tuesday,2019-09-03 16:18:00,dairy,tuesday,16:17:00,evening,dairy
813_tuesday,2019-09-03 16:19:00,dairy,tuesday,16:17:00,evening,dairy
813_tuesday,2019-09-03 16:20:00,dairy,tuesday,16:17:00,evening,dairy
813_tuesday,2019-09-03 16:21:00,checkout,tuesday,16:21:00,evening,dairy
813_wednesday,2019-09-04 14:44:00,dairy,wednesday,14:44:00,afternoon,entrance
813_wednesday,2019-09-04 14:45:00,dairy,wednesday,14:44:00,afternoon,dairy
813_wednesday,2019-09-04 14:46:00,dairy,wednesday,14:44:00,afternoon,dairy
813_wednesday,2019-09-04 14:47:00,dairy,wednesday,14:44:00,afternoon,dairy
813_wednesday,2019-09-04 14:48:00,dairy,wednesday,14:44:00,afternoon,dairy
813_wednesday,2019-09-04 14:49:00,fruit,wednesday,14:49:00,afternoon,dairy
813_wednesday,2019-09-04 14:50:00,checkout,wednesday,14:50:00,afternoon,fruit
814_friday,2019-09-06 15:33:00,dairy,friday,15:33:00,afternoon,entrance
814_friday,2019-09-06 15:34:00,dairy,friday,15:33:00,afternoon,dairy
814_friday,2019-09-06 15:35:00,dairy,friday,15:33:00,afternoon,dairy
814_friday,2019-09-06 15:36:00,dairy,friday,15:33:00,afternoon,dairy
814_friday,2019-09-06 15:37:00,dairy,friday,15:33:00,afternoon,dairy
814_friday,2019-09-06 15:38:00,dairy,friday,15:33:00,afternoon,dairy
814_friday,2019-09-06 15:39:00,dairy,friday,15:33:00,afternoon,dairy
814_friday,2019-09-06 15:40:00,dairy,friday,15:33:00,afternoon,dairy
814_friday,2019-09-06 15:41:00,dairy,friday,15:33:00,afternoon,dairy
814_friday,2019-09-06 15:42:00,dairy,friday,15:33:00,afternoon,dairy
814_friday,2019-09-06 15:43:00,dairy,friday,15:33:00,afternoon,dairy
814_friday,2019-09-06 15:44:00,dairy,friday,15:33:00,afternoon,dairy
814_friday,2019-09-06 15:45:00,dairy,friday,15:33:00,afternoon,dairy
814_friday,2019-09-06 15:46:00,dairy,friday,15:33:00,afternoon,dairy
814_friday,2019-09-06 15:47:00,dairy,friday,15:33:00,afternoon,dairy
814_friday,2019-09-06 15:48:00,dairy,friday,15:33:00,afternoon,dairy
814_friday,2019-09-06 15:49:00,checkout,friday,15:49:00,afternoon,dairy
814_monday,2019-09-02 15:55:00,spices,monday,15:55:00,afternoon,entrance
814_monday,2019-09-02 15:56:00,drinks,monday,15:56:00,afternoon,spices
814_monday,2019-09-02 15:57:00,drinks,monday,15:56:00,afternoon,drinks
814_monday,2019-09-02 15:58:00,drinks,monday,15:56:00,afternoon,drinks
814_monday,2019-09-02 15:59:00,drinks,monday,15:56:00,afternoon,drinks
814_monday,2019-09-02 16:00:00,dairy,monday,16:00:00,evening,drinks
814_monday,2019-09-02 16:01:00,fruit,monday,16:01:00,evening,dairy
814_monday,2019-09-02 16:02:00,checkout,monday,16:02:00,evening,fruit
814_thursday,2019-09-05 15:31:00,dairy,thursday,15:31:00,afternoon,entrance
814_thursday,2019-09-05 15:32:00,dairy,thursday,15:31:00,afternoon,dairy
814_thursday,2019-09-05 15:33:00,dairy,thursday,15:31:00,afternoon,dairy
814_thursday,2019-09-05 15:34:00,dairy,thursday,15:31:00,afternoon,dairy
814_thursday,2019-09-05 15:35:00,fruit,thursday,15:35:00,afternoon,dairy
814_thursday,2019-09-05 15:36:00,dairy,thursday,15:36:00,afternoon,fruit
814_thursday,2019-09-05 15:37:00,dairy,thursday,15:36:00,afternoon,dairy
814_thursday,2019-09-05 15:38:00,drinks,thursday,15:38:00,afternoon,dairy
814_thursday,2019-09-05 15:39:00,drinks,thursday,15:38:00,afternoon,drinks
814_thursday,2019-09-05 15:40:00,drinks,thursday,15:38:00,afternoon,drinks
814_thursday,2019-09-05 15:41:00,drinks,thursday,15:38:00,afternoon,drinks
814_thursday,2019-09-05 15:42:00,drinks,thursday,15:38:00,afternoon,drinks
814_thursday,2019-09-05 15:43:00,checkout,thursday,15:43:00,afternoon,drinks
814_tuesday,2019-09-03 16:17:00,spices,tuesday,16:17:00,evening,entrance
814_tuesday,2019-09-03 16:18:00,spices,tuesday,16:17:00,evening,spices
814_tuesday,2019-09-03 16:19:00,spices,tuesday,16:17:00,evening,spices
814_tuesday,2019-09-03 16:20:00,fruit,tuesday,16:20:00,evening,spices
814_tuesday,2019-09-03 16:21:00,checkout,tuesday,16:21:00,evening,fruit
814_wednesday,2019-09-04 14:45:00,fruit,wednesday,14:45:00,afternoon,entrance
814_wednesday,2019-09-04 14:46:00,dairy,wednesday,14:46:00,afternoon,fruit
814_wednesday,2019-09-04 14:47:00,dairy,wednesday,14:46:00,afternoon,dairy
814_wednesday,2019-09-04 14:48:00,checkout,wednesday,14:48:00,afternoon,dairy
815_friday,2019-09-06 15:33:00,dairy,friday,15:33:00,afternoon,entrance
815_friday,2019-09-06 15:34:00,dairy,friday,15:33:00,afternoon,dairy
815_friday,2019-09-06 15:35:00,dairy,friday,15:33:00,afternoon,dairy
815_friday,2019-09-06 15:36:00,checkout,friday,15:36:00,afternoon,dairy
815_monday,2019-09-02 15:55:00,dairy,monday,15:55:00,afternoon,entrance
815_monday,2019-09-02 15:56:00,dairy,monday,15:55:00,afternoon,dairy
815_monday,2019-09-02 15:57:00,dairy,monday,15:55:00,afternoon,dairy
815_monday,2019-09-02 15:58:00,spices,monday,15:58:00,afternoon,dairy
815_monday,2019-09-02 15:59:00,spices,monday,15:58:00,afternoon,spices
815_monday,2019-09-02 16:00:00,checkout,monday,16:00:00,evening,spices
815_thursday,2019-09-05 15:32:00,fruit,thursday,15:32:00,afternoon,entrance
815_thursday,2019-09-05 15:33:00,fruit,thursday,15:32:00,afternoon,fruit
815_thursday,2019-09-05 15:34:00,checkout,thursday,15:34:00,afternoon,fruit
815_tuesday,2019-09-03 16:17:00,fruit,tuesday,16:17:00,evening,entrance
815_tuesday,2019-09-03 16:18:00,fruit,tuesday,16:17:00,evening,fruit
815_tuesday,2019-09-03 16:19:00,fruit,tuesday,16:17:00,evening,fruit
815_tuesday,2019-09-03 16:20:00,spices,tuesday,16:20:00,evening,fruit
815_tuesday,2019-09-03 16:21:00,spices,tuesday,16:20:00,evening,spices
815_tuesday,2019-09-03 16:22:00,spices,tuesday,16:20:00,evening,spices
815_tuesday,2019-09-03 16:23:00,drinks,tuesday,16:23:00,evening,spices
815_tuesday,2019-09-03 16:24:00,spices,tuesday,16:24:00,evening,drinks
815_tuesday,2019-09-03 16:25:00,spices,tuesday,16:24:00,evening,spices
815_tuesday,2019-09-03 16:26:00,fruit,tuesday,16:26:00,evening,spices
815_tuesday,2019-09-03 16:27:00,fruit,tuesday,16:26:00,evening,fruit
815_tuesday,2019-09-03 16:28:00,fruit,tuesday,16:26:00,evening,fruit
815_tuesday,2019-09-03 16:29:00,drinks,tuesday,16:29:00,evening,fruit
815_tuesday,2019-09-03 16:30:00,checkout,tuesday,16:30:00,evening,drinks
815_wednesday,2019-09-04 14:48:00,fruit,wednesday,14:48:00,afternoon,entrance
815_wednesday,2019-09-04 14:49:00,fruit,wednesday,14:48:00,afternoon,fruit
815_wednesday,2019-09-04 14:50:00,checkout,wednesday,14:50:00,afternoon,fruit
816_friday,2019-09-06 15:34:00,fruit,friday,15:34:00,afternoon,entrance
816_friday,2019-09-06 15:35:00,checkout,friday,15:35:00,afternoon,fruit
816_monday,2019-09-02 15:55:00,drinks,monday,15:55:00,afternoon,entrance
816_monday,2019-09-02 15:56:00,fruit,monday,15:56:00,afternoon,drinks
816_monday,2019-09-02 15:57:00,drinks,monday,15:57:00,afternoon,fruit
816_monday,2019-09-02 15:58:00,drinks,monday,15:57:00,afternoon,drinks
816_monday,2019-09-02 15:59:00,drinks,monday,15:57:00,afternoon,drinks
816_monday,2019-09-02 16:00:00,drinks,monday,15:57:00,afternoon,drinks
816_monday,2019-09-02 16:01:00,drinks,monday,15:57:00,afternoon,drinks
816_monday,2019-09-02 16:02:00,spices,monday,16:02:00,evening,drinks
816_monday,2019-09-02 16:03:00,spices,monday,16:02:00,evening,spices
816_monday,2019-09-02 16:04:00,spices,monday,16:02:00,evening,spices
816_monday,2019-09-02 16:05:00,fruit,monday,16:05:00,evening,spices
816_monday,2019-09-02 16:06:00,checkout,monday,16:06:00,evening,fruit
816_thursday,2019-09-05 15:34:00,drinks,thursday,15:34:00,afternoon,entrance
816_thursday,2019-09-05 15:35:00,checkout,thursday,15:35:00,afternoon,drinks
816_tuesday,2019-09-03 16:17:00,fruit,tuesday,16:17:00,evening,entrance
816_tuesday,2019-09-03 16:18:00,fruit,tuesday,16:17:00,evening,fruit
816_tuesday,2019-09-03 16:19:00,dairy,tuesday,16:19:00,evening,fruit
816_tuesday,2019-09-03 16:20:00,fruit,tuesday,16:20:00,evening,dairy
816_tuesday,2019-09-03 16:21:00,checkout,tuesday,16:21:00,evening,fruit
816_wednesday,2019-09-04 14:48:00,fruit,wednesday,14:48:00,afternoon,entrance
816_wednesday,2019-09-04 14:49:00,fruit,wednesday,14:48:00,afternoon,fruit
816_wednesday,2019-09-04 14:50:00,dairy,wednesday,14:50:00,afternoon,fruit
816_wednesday,2019-09-04 14:51:00,spices,wednesday,14:51:00,afternoon,dairy
816_wednesday,2019-09-04 14:52:00,dairy,wednesday,14:52:00,afternoon,spices
816_wednesday,2019-09-04 14:53:00,checkout,wednesday,14:53:00,afternoon,dairy
817_friday,2019-09-06 15:36:00,fruit,friday,15:36:00,afternoon,entrance
817_friday,2019-09-06 15:37:00,spices,friday,15:37:00,afternoon,fruit
817_friday,2019-09-06 15:38:00,checkout,friday,15:38:00,afternoon,spices
817_monday,2019-09-02 15:58:00,fruit,monday,15:58:00,afternoon,entrance
817_monday,2019-09-02 15:59:00,fruit,monday,15:58:00,afternoon,fruit
817_monday,2019-09-02 16:00:00,fruit,monday,15:58:00,afternoon,fruit
817_monday,2019-09-02 16:01:00,spices,monday,16:01:00,evening,fruit
817_monday,2019-09-02 16:02:00,spices,monday,16:01:00,evening,spices
817_monday,2019-09-02 16:03:00,checkout,monday,16:03:00,evening,spices
817_thursday,2019-09-05 15:34:00,spices,thursday,15:34:00,afternoon,entrance
817_thursday,2019-09-05 15:35:00,drinks,thursday,15:35:00,afternoon,spices
817_thursday,2019-09-05 15:36:00,drinks,thursday,15:35:00,afternoon,drinks
817_thursday,2019-09-05 15:37:00,checkout,thursday,15:37:00,afternoon,drinks
817_tuesday,2019-09-03 16:17:00,dairy,tuesday,16:17:00,evening,entrance
817_tuesday,2019-09-03 16:18:00,dairy,tuesday,16:17:00,evening,dairy
817_tuesday,2019-09-03 16:19:00,drinks,tuesday,16:19:00,evening,dairy
817_tuesday,2019-09-03 16:20:00,checkout,tuesday,16:20:00,evening,drinks
817_wednesday,2019-09-04 14:48:00,fruit,wednesday,14:48:00,afternoon,entrance
817_wednesday,2019-09-04 14:49:00,fruit,wednesday,14:48:00,afternoon,fruit
817_wednesday,2019-09-04 14:50:00,fruit,wednesday,14:48:00,afternoon,fruit
817_wednesday,2019-09-04 14:51:00,fruit,wednesday,14:48:00,afternoon,fruit
817_wednesday,2019-09-04 14:52:00,drinks,wednesday,14:52:00,afternoon,fruit
817_wednesday,2019-09-04 14:53:00,drinks,wednesday,14:52:00,afternoon,drinks
817_wednesday,2019-09-04 14:54:00,drinks,wednesday,14:52:00,afternoon,drinks
817_wednesday,2019-09-04 14:55:00,drinks,wednesday,14:52:00,afternoon,drinks
